Customer ID;Age;Gender;Item Purchased;Category; Purchase Amount (USD) ;Location;Size;Color;Season;Review Rating;Subscription Status;Shipping Type;Discount Applied;Promo Code Used;Previous Purchases;Payment Method;Frequency of Purchases
1866;56;Male;Pants;Clothing; $ 62,00 ;Missouri;S;Silver;Summer;3,8;No;Store Pickup;No;No;12;Bank Transfer;Monthly
1875;67;Male;Pants;Clothing; $ 33,00 ;Indiana;L;Purple;Fall;3,6;No;Free Shipping;No;No;14;Cash;Weekly
1899;59;Male;Pants;Clothing; $ 97,00 ;Texas;L;Magenta;Fall;3,5;No;Next Day Air;No;No;25;Venmo;Monthly
1904;59;Male;Pants;Clothing; $ 63,00 ;North Carolina;M;Gold;Summer;3,3;No;Standard;No;No;37;Bank Transfer;Weekly
1928;40;Male;Pants;Clothing; $ 29,00 ;Florida;M;Pink;Summer;2,9;No;Standard;No;No;8;Cash;Every 3 Months
1931;66;Male;Pants;Clothing; $ 52,00 ;North Carolina;L;Turquoise;Spring;3,5;No;Store Pickup;No;No;26;Cash;Weekly
1943;63;Male;Pants;Clothing; $ 28,00 ;Alabama;M;Cyan;Fall;3,4;No;Express;No;No;22;PayPal;Monthly
1947;59;Male;Pants;Clothing; $ 49,00 ;Louisiana;M;White;Summer;4,5;No;Standard;No;No;41;Credit Card;Quarterly
1965;40;Male;Pants;Clothing; $ 51,00 ;West Virginia;S;Cyan;Summer;4,6;No;Express;No;No;50;Debit Card;Monthly
1989;46;Male;Pants;Clothing; $ 79,00 ;Virginia;M;Gold;Winter;3,9;No;Free Shipping;No;No;26;Bank Transfer;Weekly
1999;20;Male;Pants;Clothing; $ 45,00 ;Vermont;M;Orange;Fall;3,4;No;2-Day Shipping;No;No;19;Cash;Quarterly
2047;39;Male;Pants;Clothing; $ 32,00 ;Oklahoma;M;Maroon;Winter;2,8;No;Free Shipping;No;No;30;Cash;Every 3 Months
2068;60;Male;Pants;Clothing; $ 21,00 ;Maryland;XL;Beige;Fall;3,1;No;2-Day Shipping;No;No;23;Cash;Fortnightly
2104;30;Male;Pants;Clothing; $ 86,00 ;Indiana;S;Red;Summer;3,7;No;Store Pickup;No;No;21;Venmo;Weekly
2108;46;Male;Pants;Clothing; $ 75,00 ;Delaware;M;Black;Winter;3,3;No;Standard;No;No;35;PayPal;Quarterly
2166;29;Male;Pants;Clothing; $ 55,00 ;Idaho;M;Turquoise;Summer;4,2;No;Express;No;No;42;Credit Card;Every 3 Months
2202;39;Male;Pants;Clothing; $ 25,00 ;Ohio;L;Peach;Spring;4,9;No;2-Day Shipping;No;No;10;Venmo;Annually
2213;59;Male;Pants;Clothing; $ 77,00 ;Nebraska;M;Brown;Winter;3,3;No;Next Day Air;No;No;22;Bank Transfer;Quarterly
2217;41;Male;Pants;Clothing; $ 36,00 ;Vermont;XL;Silver;Winter;4;No;Store Pickup;No;No;15;Venmo;Bi-Weekly
2223;32;Male;Pants;Clothing; $ 66,00 ;Georgia;M;Teal;Summer;4,4;No;Store Pickup;No;No;30;Credit Card;Weekly
2230;70;Male;Pants;Clothing; $ 97,00 ;Minnesota;M;Silver;Fall;3,9;No;Express;No;No;50;Venmo;Monthly
2302;37;Male;Pants;Clothing; $ 20,00 ;Maine;L;Turquoise;Winter;2,9;No;Next Day Air;No;No;21;Debit Card;Annually
2329;45;Male;Pants;Clothing; $ 36,00 ;North Dakota;M;Maroon;Fall;2,6;No;Express;No;No;29;Venmo;Bi-Weekly
2419;22;Male;Pants;Clothing; $ 69,00 ;Michigan;S;Indigo;Fall;4;No;Next Day Air;No;No;47;Cash;Every 3 Months
2448;59;Male;Pants;Clothing; $ 47,00 ;South Dakota;L;Peach;Fall;3,2;No;Store Pickup;No;No;10;Venmo;Fortnightly
2463;68;Male;Pants;Clothing; $ 99,00 ;Missouri;XL;Orange;Spring;4,3;No;Standard;No;No;31;Bank Transfer;Bi-Weekly
2528;19;Male;Pants;Clothing; $ 36,00 ;Illinois;M;Gold;Fall;3,6;No;Express;No;No;33;Bank Transfer;Every 3 Months
2545;46;Male;Pants;Clothing; $ 70,00 ;Delaware;M;Red;Spring;2,5;No;Next Day Air;No;No;39;Venmo;Quarterly
2556;24;Male;Pants;Clothing; $ 74,00 ;Idaho;M;Gray;Fall;3,5;No;Standard;No;No;23;Credit Card;Weekly
2590;52;Male;Pants;Clothing; $ 53,00 ;North Dakota;M;Silver;Winter;4,9;No;2-Day Shipping;No;No;31;PayPal;Annually
2594;36;Male;Pants;Clothing; $ 36,00 ;Colorado;S;Indigo;Fall;4,7;No;Store Pickup;No;No;9;Bank Transfer;Every 3 Months
2620;68;Male;Pants;Clothing; $ 40,00 ;Connecticut;L;Indigo;Winter;3,9;No;Free Shipping;No;No;47;Credit Card;Weekly
2638;20;Male;Pants;Clothing; $ 23,00 ;Alabama;M;Magenta;Spring;3,7;No;Store Pickup;No;No;2;PayPal;Annually
2645;25;Male;Pants;Clothing; $ 83,00 ;New Mexico;M;Turquoise;Spring;3,3;No;Standard;No;No;4;Bank Transfer;Every 3 Months
2649;51;Male;Pants;Clothing; $ 84,00 ;Illinois;M;Gray;Spring;3,9;No;Next Day Air;No;No;14;PayPal;Bi-Weekly
2661;24;Female;Pants;Clothing; $ 85,00 ;South Carolina;L;Yellow;Spring;4,9;No;Express;No;No;44;Venmo;Annually
2692;43;Female;Pants;Clothing; $ 25,00 ;Nebraska;L;Blue;Winter;3,3;No;2-Day Shipping;No;No;48;Cash;Monthly
2774;39;Female;Pants;Clothing; $ 98,00 ;Arizona;S;Maroon;Spring;4,6;No;Express;No;No;45;Bank Transfer;Quarterly
2837;51;Female;Pants;Clothing; $ 50,00 ;Wyoming;M;Charcoal;Winter;5;No;2-Day Shipping;No;No;21;Cash;Bi-Weekly
2876;24;Female;Pants;Clothing; $ 81,00 ;Kentucky;M;Pink;Fall;2,6;No;Free Shipping;No;No;14;Debit Card;Weekly
2947;38;Female;Pants;Clothing; $ 77,00 ;Hawaii;L;Purple;Spring;2,8;No;Free Shipping;No;No;29;Bank Transfer;Quarterly
2949;61;Female;Pants;Clothing; $ 83,00 ;Vermont;M;Violet;Winter;3,1;No;Standard;No;No;38;Debit Card;Bi-Weekly
2963;57;Female;Pants;Clothing; $ 40,00 ;California;L;Pink;Fall;4;No;Express;No;No;42;Credit Card;Every 3 Months
2982;21;Female;Pants;Clothing; $ 36,00 ;Delaware;L;Pink;Winter;4,9;No;Standard;No;No;37;Venmo;Annually
2984;60;Female;Pants;Clothing; $ 44,00 ;West Virginia;M;Charcoal;Winter;2,8;No;2-Day Shipping;No;No;1;Credit Card;Quarterly
3084;22;Female;Pants;Clothing; $ 20,00 ;Illinois;S;Purple;Summer;3,5;No;Store Pickup;No;No;28;PayPal;Quarterly
3099;66;Female;Pants;Clothing; $ 64,00 ;New Mexico;L;Cyan;Summer;3,3;No;Next Day Air;No;No;50;Bank Transfer;Quarterly
3105;43;Female;Pants;Clothing; $ 56,00 ;Georgia;S;Turquoise;Summer;5;No;2-Day Shipping;No;No;41;Debit Card;Fortnightly
3131;52;Female;Pants;Clothing; $ 20,00 ;Vermont;M;Yellow;Summer;4,5;No;Store Pickup;No;No;34;Venmo;Every 3 Months
3164;49;Female;Pants;Clothing; $ 66,00 ;Nebraska;XL;Turquoise;Summer;2,8;No;Express;No;No;36;Cash;Monthly
3175;45;Female;Pants;Clothing; $ 52,00 ;Oklahoma;L;Orange;Winter;3,8;No;Store Pickup;No;No;35;PayPal;Monthly
3202;46;Female;Pants;Clothing; $ 38,00 ;Vermont;S;Indigo;Fall;2,8;No;2-Day Shipping;No;No;34;Cash;Monthly
3212;53;Female;Pants;Clothing; $ 65,00 ;Rhode Island;L;Turquoise;Winter;4,9;No;Standard;No;No;12;Cash;Monthly
3230;54;Female;Pants;Clothing; $ 67,00 ;Connecticut;M;Teal;Fall;2,7;No;Express;No;No;24;Cash;Monthly
3246;63;Female;Pants;Clothing; $ 76,00 ;Kansas;M;Purple;Fall;3,2;No;Next Day Air;No;No;20;Cash;Weekly
3265;28;Female;Pants;Clothing; $ 50,00 ;Maine;S;Charcoal;Winter;4;No;Express;No;No;39;Cash;Bi-Weekly
3276;43;Female;Pants;Clothing; $ 88,00 ;Alabama;XL;Green;Summer;2,6;No;2-Day Shipping;No;No;2;Debit Card;Weekly
3282;27;Female;Pants;Clothing; $ 69,00 ;Oregon;L;Gold;Winter;3,1;No;Free Shipping;No;No;41;Bank Transfer;Annually
3302;36;Female;Pants;Clothing; $ 58,00 ;Oklahoma;XL;Charcoal;Summer;2,5;No;Free Shipping;No;No;31;Credit Card;Fortnightly
3388;53;Female;Pants;Clothing; $ 78,00 ;New Jersey;S;Pink;Spring;3,4;No;2-Day Shipping;No;No;2;Credit Card;Bi-Weekly
3390;38;Female;Pants;Clothing; $ 57,00 ;North Carolina;L;Maroon;Fall;3,8;No;Free Shipping;No;No;39;Venmo;Annually
3397;29;Female;Pants;Clothing; $ 37,00 ;Tennessee;XL;Black;Winter;5;No;Next Day Air;No;No;5;PayPal;Quarterly
3400;40;Female;Pants;Clothing; $ 55,00 ;Montana;XL;Yellow;Winter;3,3;No;Standard;No;No;36;Debit Card;Annually
3435;31;Female;Pants;Clothing; $ 72,00 ;Ohio;S;Orange;Summer;3,3;No;2-Day Shipping;No;No;6;Venmo;Fortnightly
3445;53;Female;Pants;Clothing; $ 63,00 ;Rhode Island;S;Green;Summer;3,8;No;2-Day Shipping;No;No;12;Bank Transfer;Bi-Weekly
3475;41;Female;Pants;Clothing; $ 82,00 ;Maine;M;Cyan;Winter;4,4;No;Store Pickup;No;No;18;Venmo;Monthly
3492;22;Female;Pants;Clothing; $ 28,00 ;Maine;M;Orange;Winter;4,3;No;Express;No;No;15;Cash;Monthly
3494;48;Female;Pants;Clothing; $ 82,00 ;New Mexico;XL;Black;Winter;4,7;No;Store Pickup;No;No;35;Credit Card;Weekly
3509;52;Female;Pants;Clothing; $ 54,00 ;Pennsylvania;M;Gray;Fall;4,7;No;Standard;No;No;49;Bank Transfer;Weekly
3523;27;Female;Pants;Clothing; $ 85,00 ;New Jersey;M;Yellow;Spring;3,2;No;Store Pickup;No;No;13;Cash;Quarterly
3525;69;Female;Pants;Clothing; $ 74,00 ;Michigan;L;Silver;Summer;2,9;No;Free Shipping;No;No;30;Credit Card;Monthly
3533;61;Female;Pants;Clothing; $ 68,00 ;Connecticut;L;Indigo;Fall;4,6;No;Standard;No;No;12;Credit Card;Annually
3668;51;Female;Pants;Clothing; $ 45,00 ;Washington;L;Cyan;Fall;2,6;No;Next Day Air;No;No;20;Venmo;Monthly
3719;36;Female;Pants;Clothing; $ 50,00 ;Tennessee;L;Turquoise;Fall;2,9;No;Standard;No;No;44;Bank Transfer;Bi-Weekly
3720;20;Female;Pants;Clothing; $ 91,00 ;Pennsylvania;M;Red;Summer;4,1;No;Free Shipping;No;No;8;Bank Transfer;Every 3 Months
3741;42;Female;Pants;Clothing; $ 96,00 ;Virginia;M;Silver;Summer;2,6;No;Store Pickup;No;No;26;Debit Card;Bi-Weekly
3744;62;Female;Pants;Clothing; $ 28,00 ;Idaho;L;Cyan;Fall;3,6;No;Free Shipping;No;No;36;Debit Card;Quarterly
3771;23;Female;Pants;Clothing; $ 42,00 ;Montana;L;Black;Summer;4;No;Store Pickup;No;No;34;Bank Transfer;Weekly
3773;44;Female;Pants;Clothing; $ 26,00 ;New Hampshire;L;Yellow;Fall;3,1;No;Next Day Air;No;No;35;Cash;Annually
3814;61;Female;Pants;Clothing; $ 89,00 ;Georgia;M;Orange;Summer;4,1;No;Express;No;No;31;Venmo;Bi-Weekly
3820;36;Female;Pants;Clothing; $ 99,00 ;Arkansas;S;Gold;Spring;2,9;No;Express;No;No;45;Cash;Quarterly
3830;69;Female;Pants;Clothing; $ 32,00 ;Washington;M;Indigo;Spring;2,9;No;Free Shipping;No;No;32;Debit Card;Fortnightly
3883;35;Female;Pants;Clothing; $ 95,00 ;North Dakota;L;Blue;Fall;2,6;No;Free Shipping;No;No;24;Cash;Fortnightly
4;21;Male;Sandals;Footwear; $ 90,00 ;Rhode Island;M;Maroon;Spring;3,5;Yes;Next Day Air;Yes;Yes;49;PayPal;Weekly
81;19;Male;Sandals;Footwear; $ 72,00 ;New York;XL;Blue;Summer;3,3;Yes;Store Pickup;Yes;Yes;24;Credit Card;Every 3 Months
118;50;Male;Sandals;Footwear; $ 32,00 ;South Dakota;L;Yellow;Summer;4,6;Yes;Express;Yes;Yes;29;Cash;Fortnightly
136;43;Male;Sandals;Footwear; $ 81,00 ;Kansas;M;Purple;Fall;4,1;Yes;Express;Yes;Yes;12;PayPal;Quarterly
181;51;Male;Sandals;Footwear; $ 81,00 ;South Dakota;L;Green;Fall;3,3;Yes;Store Pickup;Yes;Yes;12;Debit Card;Fortnightly
210;55;Male;Sandals;Footwear; $ 97,00 ;Minnesota;S;Olive;Winter;3,2;Yes;Store Pickup;Yes;Yes;44;Cash;Every 3 Months
230;70;Male;Sandals;Footwear; $ 28,00 ;Ohio;S;Silver;Spring;4,6;Yes;Next Day Air;Yes;Yes;27;PayPal;Every 3 Months
246;49;Male;Sandals;Footwear; $ 53,00 ;Rhode Island;L;Charcoal;Summer;3,3;Yes;Next Day Air;Yes;Yes;45;Venmo;Fortnightly
281;45;Male;Sandals;Footwear; $ 69,00 ;Montana;S;Cyan;Fall;4,2;Yes;2-Day Shipping;Yes;Yes;21;Cash;Bi-Weekly
297;25;Male;Sandals;Footwear; $ 74,00 ;Indiana;S;Lavender;Spring;4,8;Yes;2-Day Shipping;Yes;Yes;19;Credit Card;Weekly
304;20;Male;Sandals;Footwear; $ 60,00 ;Oregon;M;Turquoise;Summer;3,3;Yes;Next Day Air;Yes;Yes;49;Venmo;Weekly
344;27;Male;Sandals;Footwear; $ 39,00 ;Nebraska;M;Purple;Summer;4,4;Yes;Next Day Air;Yes;Yes;26;Venmo;Monthly
348;36;Male;Sandals;Footwear; $ 41,00 ;Oregon;L;Red;Fall;3,9;Yes;Store Pickup;Yes;Yes;43;PayPal;Fortnightly
418;23;Male;Sandals;Footwear; $ 81,00 ;Mississippi;L;Beige;Fall;4,5;Yes;Free Shipping;Yes;Yes;48;Debit Card;Quarterly
430;42;Male;Sandals;Footwear; $ 94,00 ;Washington;M;Gold;Winter;4,1;Yes;2-Day Shipping;Yes;Yes;21;Cash;Fortnightly
487;38;Male;Sandals;Footwear; $ 63,00 ;New Mexico;M;Charcoal;Fall;2,8;Yes;Store Pickup;Yes;Yes;37;Venmo;Every 3 Months
524;46;Male;Sandals;Footwear; $ 40,00 ;Delaware;M;Orange;Spring;4,9;Yes;Express;Yes;Yes;5;PayPal;Quarterly
532;50;Male;Sandals;Footwear; $ 51,00 ;Vermont;L;Purple;Fall;3,4;Yes;Next Day Air;Yes;Yes;42;Cash;Weekly
534;57;Male;Sandals;Footwear; $ 60,00 ;North Carolina;L;Pink;Spring;4,5;Yes;Next Day Air;Yes;Yes;17;Debit Card;Weekly
545;34;Male;Sandals;Footwear; $ 64,00 ;Washington;S;Yellow;Summer;3,3;Yes;Standard;Yes;Yes;30;Bank Transfer;Every 3 Months
579;69;Male;Sandals;Footwear; $ 90,00 ;Maine;M;Purple;Fall;4,6;Yes;Next Day Air;Yes;Yes;22;Credit Card;Fortnightly
580;58;Male;Sandals;Footwear; $ 41,00 ;California;M;Violet;Winter;3,7;Yes;Free Shipping;Yes;Yes;48;Credit Card;Annually
616;67;Male;Sandals;Footwear; $ 100,00 ;Maryland;L;Olive;Summer;2,6;Yes;Next Day Air;Yes;Yes;23;Venmo;Annually
628;42;Male;Sandals;Footwear; $ 44,00 ;Oregon;L;Black;Winter;4,1;Yes;Express;Yes;Yes;24;PayPal;Monthly
634;66;Male;Sandals;Footwear; $ 33,00 ;Minnesota;M;Orange;Spring;2,9;Yes;Express;Yes;Yes;50;Debit Card;Quarterly
639;53;Male;Sandals;Footwear; $ 20,00 ;Maryland;S;Blue;Summer;2,7;Yes;Express;Yes;Yes;41;PayPal;Monthly
680;56;Male;Sandals;Footwear; $ 95,00 ;Michigan;M;Turquoise;Fall;3,4;Yes;Express;Yes;Yes;37;Venmo;Fortnightly
684;33;Male;Sandals;Footwear; $ 36,00 ;Michigan;S;Violet;Winter;2,7;Yes;Free Shipping;Yes;Yes;3;Bank Transfer;Monthly
747;40;Male;Sandals;Footwear; $ 45,00 ;Michigan;M;Red;Winter;2,5;Yes;Free Shipping;Yes;Yes;47;Credit Card;Annually
796;39;Male;Sandals;Footwear; $ 26,00 ;New York;M;Beige;Summer;4,6;Yes;Store Pickup;Yes;Yes;34;Venmo;Annually
845;59;Male;Sandals;Footwear; $ 48,00 ;Missouri;L;Purple;Winter;4,4;Yes;Express;Yes;Yes;44;Venmo;Bi-Weekly
849;48;Male;Sandals;Footwear; $ 73,00 ;Delaware;M;Lavender;Fall;3,6;Yes;Store Pickup;Yes;Yes;33;Credit Card;Bi-Weekly
852;35;Male;Sandals;Footwear; $ 86,00 ;Massachusetts;M;Red;Summer;2,9;Yes;Express;Yes;Yes;19;Debit Card;Monthly
876;37;Male;Sandals;Footwear; $ 39,00 ;North Dakota;L;Gray;Summer;4,1;Yes;Free Shipping;Yes;Yes;7;Bank Transfer;Every 3 Months
882;52;Male;Sandals;Footwear; $ 61,00 ;South Carolina;M;Silver;Summer;2,7;Yes;Next Day Air;Yes;Yes;18;Venmo;Annually
965;42;Male;Sandals;Footwear; $ 51,00 ;Arizona;M;Beige;Spring;2,6;Yes;Next Day Air;Yes;Yes;12;Venmo;Bi-Weekly
994;51;Male;Sandals;Footwear; $ 90,00 ;Iowa;M;Peach;Winter;4,4;Yes;Store Pickup;Yes;Yes;25;Cash;Weekly
997;29;Male;Sandals;Footwear; $ 91,00 ;Delaware;L;Maroon;Summer;4,9;Yes;Standard;Yes;Yes;32;Bank Transfer;Quarterly
1013;28;Male;Sandals;Footwear; $ 37,00 ;New Mexico;L;Teal;Summer;3,8;Yes;Express;Yes;Yes;27;Credit Card;Annually
1032;22;Male;Sandals;Footwear; $ 50,00 ;Tennessee;M;Teal;Spring;3,4;Yes;Free Shipping;Yes;Yes;32;Cash;Quarterly
1126;27;Male;Sandals;Footwear; $ 90,00 ;North Dakota;M;Lavender;Summer;2,7;No;2-Day Shipping;Yes;Yes;10;Bank Transfer;Weekly
1163;47;Male;Sandals;Footwear; $ 92,00 ;North Carolina;M;Blue;Winter;4,2;No;Express;Yes;Yes;13;PayPal;Weekly
1200;49;Male;Sandals;Footwear; $ 89,00 ;Maryland;M;Indigo;Fall;4,5;No;Free Shipping;Yes;Yes;3;Debit Card;Weekly
1227;53;Male;Sandals;Footwear; $ 91,00 ;Ohio;S;Cyan;Fall;3,4;No;Store Pickup;Yes;Yes;18;Venmo;Bi-Weekly
1253;28;Male;Sandals;Footwear; $ 41,00 ;Massachusetts;L;Magenta;Fall;4;No;Standard;Yes;Yes;8;Cash;Quarterly
1254;39;Male;Sandals;Footwear; $ 23,00 ;Montana;XL;Red;Winter;4,9;No;Express;Yes;Yes;49;PayPal;Annually
1273;35;Male;Sandals;Footwear; $ 80,00 ;Wisconsin;M;Orange;Winter;4,4;No;Express;Yes;Yes;16;Bank Transfer;Monthly
1292;69;Male;Sandals;Footwear; $ 68,00 ;South Dakota;S;Beige;Spring;3,2;No;2-Day Shipping;Yes;Yes;23;Debit Card;Fortnightly
1298;44;Male;Sandals;Footwear; $ 85,00 ;New Jersey;M;Silver;Summer;4,6;No;Standard;Yes;Yes;32;Venmo;Annually
1377;57;Male;Sandals;Footwear; $ 65,00 ;New Jersey;L;Pink;Spring;5;No;Free Shipping;Yes;Yes;24;PayPal;Annually
1402;23;Male;Sandals;Footwear; $ 59,00 ;Indiana;M;Blue;Fall;3,5;No;2-Day Shipping;Yes;Yes;1;PayPal;Weekly
1424;51;Male;Sandals;Footwear; $ 60,00 ;Michigan;S;Black;Fall;3,5;No;Free Shipping;Yes;Yes;12;Venmo;Every 3 Months
1431;48;Male;Sandals;Footwear; $ 30,00 ;Michigan;S;Orange;Summer;4,9;No;Free Shipping;Yes;Yes;3;Credit Card;Fortnightly
1441;27;Male;Sandals;Footwear; $ 76,00 ;Arizona;M;Pink;Spring;4,4;No;Standard;Yes;Yes;13;Venmo;Monthly
1444;58;Male;Sandals;Footwear; $ 47,00 ;Idaho;L;Teal;Fall;4,2;No;Next Day Air;Yes;Yes;2;Cash;Monthly
1471;43;Male;Sandals;Footwear; $ 27,00 ;California;M;Silver;Spring;3,9;No;Next Day Air;Yes;Yes;15;Cash;Every 3 Months
1536;36;Male;Sandals;Footwear; $ 74,00 ;West Virginia;S;Turquoise;Fall;4;No;2-Day Shipping;Yes;Yes;8;Venmo;Monthly
1609;26;Male;Sandals;Footwear; $ 58,00 ;Nebraska;XL;Cyan;Fall;4,6;No;Next Day Air;Yes;Yes;12;Bank Transfer;Bi-Weekly
1619;63;Male;Sandals;Footwear; $ 72,00 ;Michigan;L;Purple;Summer;5;No;Standard;Yes;Yes;39;Debit Card;Quarterly
1743;51;Male;Sandals;Footwear; $ 80,00 ;Kansas;XL;White;Spring;4,3;No;Express;No;No;18;Venmo;Every 3 Months
1763;36;Male;Sandals;Footwear; $ 42,00 ;Idaho;M;Brown;Summer;3,1;No;Express;No;No;41;Bank Transfer;Fortnightly
1769;25;Male;Sandals;Footwear; $ 45,00 ;Nebraska;M;Indigo;Summer;3,9;No;2-Day Shipping;No;No;2;PayPal;Every 3 Months
1841;42;Male;Sandals;Footwear; $ 98,00 ;Wyoming;M;Gold;Winter;2,6;No;Store Pickup;No;No;46;Bank Transfer;Every 3 Months
1846;51;Male;Sandals;Footwear; $ 78,00 ;Delaware;M;Orange;Winter;2,8;No;2-Day Shipping;No;No;39;Bank Transfer;Quarterly
1848;46;Male;Sandals;Footwear; $ 100,00 ;Arizona;XL;Cyan;Summer;4,4;No;Free Shipping;No;No;49;Credit Card;Weekly
1864;25;Male;Sandals;Footwear; $ 21,00 ;Connecticut;L;Orange;Spring;4,3;No;2-Day Shipping;No;No;39;Debit Card;Monthly
1897;57;Male;Sandals;Footwear; $ 51,00 ;Nevada;M;Gold;Fall;2,9;No;Standard;No;No;19;Venmo;Monthly
1903;31;Male;Sandals;Footwear; $ 22,00 ;New Mexico;S;Olive;Spring;5;No;Store Pickup;No;No;21;Venmo;Monthly
1911;29;Male;Sandals;Footwear; $ 38,00 ;New York;S;Yellow;Fall;3,8;No;Express;No;No;13;Debit Card;Quarterly
1924;64;Male;Sandals;Footwear; $ 36,00 ;Nebraska;XL;Blue;Summer;4,3;No;Standard;No;No;7;Cash;Annually
1934;48;Male;Sandals;Footwear; $ 67,00 ;Montana;L;Violet;Summer;4,1;No;Next Day Air;No;No;28;Venmo;Annually
1978;24;Male;Sandals;Footwear; $ 49,00 ;Florida;M;Teal;Summer;2,6;No;Free Shipping;No;No;32;Bank Transfer;Annually
1981;51;Male;Sandals;Footwear; $ 94,00 ;Iowa;M;Green;Winter;4,4;No;Store Pickup;No;No;25;PayPal;Fortnightly
2006;18;Male;Sandals;Footwear; $ 82,00 ;Tennessee;M;Cyan;Winter;3,4;No;Store Pickup;No;No;30;PayPal;Fortnightly
2012;57;Male;Sandals;Footwear; $ 94,00 ;West Virginia;M;Beige;Spring;3,7;No;Express;No;No;4;Bank Transfer;Monthly
2089;39;Male;Sandals;Footwear; $ 89,00 ;California;L;Orange;Spring;4;No;Standard;No;No;49;Debit Card;Annually
2093;42;Male;Sandals;Footwear; $ 45,00 ;Minnesota;M;Silver;Fall;2,6;No;Next Day Air;No;No;27;Bank Transfer;Weekly
2135;55;Male;Sandals;Footwear; $ 41,00 ;Virginia;XL;Maroon;Winter;2,9;No;Standard;No;No;35;Credit Card;Fortnightly
2144;53;Male;Sandals;Footwear; $ 66,00 ;Arkansas;L;Red;Fall;3,8;No;Next Day Air;No;No;48;Venmo;Bi-Weekly
2150;38;Male;Sandals;Footwear; $ 21,00 ;Hawaii;L;Orange;Winter;4;No;Standard;No;No;1;Bank Transfer;Weekly
2165;42;Male;Sandals;Footwear; $ 20,00 ;Iowa;S;Olive;Winter;4,8;No;Next Day Air;No;No;46;PayPal;Bi-Weekly
2187;55;Male;Sandals;Footwear; $ 23,00 ;New Mexico;XL;Teal;Winter;4,3;No;Next Day Air;No;No;6;PayPal;Every 3 Months
2207;46;Male;Sandals;Footwear; $ 51,00 ;Illinois;L;Green;Spring;2,6;No;Store Pickup;No;No;25;Bank Transfer;Fortnightly
2210;42;Male;Sandals;Footwear; $ 20,00 ;Utah;XL;Beige;Summer;4,5;No;2-Day Shipping;No;No;44;Bank Transfer;Quarterly
2216;25;Male;Sandals;Footwear; $ 96,00 ;West Virginia;M;Indigo;Winter;2,7;No;Express;No;No;28;Credit Card;Fortnightly
2224;30;Male;Sandals;Footwear; $ 65,00 ;Kansas;M;Gray;Fall;4,7;No;Next Day Air;No;No;5;PayPal;Quarterly
2238;45;Male;Sandals;Footwear; $ 34,00 ;Alabama;S;Black;Summer;3,8;No;Next Day Air;No;No;31;Venmo;Every 3 Months
2241;57;Male;Sandals;Footwear; $ 71,00 ;California;L;Green;Winter;4,3;No;Next Day Air;No;No;18;Debit Card;Every 3 Months
2320;56;Male;Sandals;Footwear; $ 38,00 ;Maine;XL;Turquoise;Winter;5;No;Free Shipping;No;No;29;PayPal;Monthly
2322;50;Male;Sandals;Footwear; $ 31,00 ;Colorado;M;Beige;Winter;3;No;Next Day Air;No;No;27;Debit Card;Fortnightly
2345;34;Male;Sandals;Footwear; $ 92,00 ;Rhode Island;XL;Lavender;Fall;3,5;No;Express;No;No;14;Venmo;Bi-Weekly
2382;62;Male;Sandals;Footwear; $ 23,00 ;Wisconsin;M;Teal;Summer;4,5;No;Free Shipping;No;No;23;PayPal;Annually
2395;40;Male;Sandals;Footwear; $ 47,00 ;Connecticut;L;Peach;Fall;2,9;No;2-Day Shipping;No;No;23;Debit Card;Fortnightly
2417;59;Male;Sandals;Footwear; $ 83,00 ;Nebraska;S;Black;Summer;4;No;Next Day Air;No;No;26;Credit Card;Every 3 Months
2466;18;Male;Sandals;Footwear; $ 63,00 ;Texas;M;Brown;Spring;4,4;No;Free Shipping;No;No;20;Bank Transfer;Weekly
2470;68;Male;Sandals;Footwear; $ 92,00 ;Maryland;M;Yellow;Fall;5;No;Standard;No;No;27;PayPal;Annually
2472;30;Male;Sandals;Footwear; $ 83,00 ;Oklahoma;M;Gray;Spring;4,3;No;Store Pickup;No;No;1;Cash;Annually
2532;43;Male;Sandals;Footwear; $ 28,00 ;Texas;M;Violet;Summer;4,6;No;Free Shipping;No;No;7;Cash;Every 3 Months
2540;33;Male;Sandals;Footwear; $ 73,00 ;Massachusetts;M;Purple;Fall;4,1;No;Next Day Air;No;No;24;Cash;Bi-Weekly
2617;61;Male;Sandals;Footwear; $ 55,00 ;Georgia;XL;Purple;Spring;3,6;No;Express;No;No;46;Cash;Annually
2635;26;Male;Sandals;Footwear; $ 58,00 ;North Carolina;S;Black;Summer;3,2;No;Store Pickup;No;No;20;PayPal;Every 3 Months
2667;49;Female;Sandals;Footwear; $ 95,00 ;Ohio;S;Brown;Winter;4,1;No;Store Pickup;No;No;14;Venmo;Fortnightly
2672;37;Female;Sandals;Footwear; $ 64,00 ;Alabama;XL;Gray;Winter;4,8;No;2-Day Shipping;No;No;41;PayPal;Every 3 Months
2722;19;Female;Sandals;Footwear; $ 70,00 ;Minnesota;S;Teal;Spring;4,9;No;Free Shipping;No;No;17;PayPal;Fortnightly
2751;51;Female;Sandals;Footwear; $ 66,00 ;Alaska;L;Pink;Spring;2,7;No;2-Day Shipping;No;No;26;PayPal;Every 3 Months
2782;65;Female;Sandals;Footwear; $ 39,00 ;Mississippi;M;Blue;Spring;4,6;No;Standard;No;No;33;PayPal;Weekly
